log_id,timestamp,user_id,username,action,details,status
b530042b-0a90-4dde-98dd-cb1f758f4029,2025-09-02T11:27:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGIN,Regular login activity,SUCCESS
ad267b2a-277b-4d3b-8cae-af56103c1a8b,2025-09-02T11:27:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
cf1ccc05-ebc3-42d7-961c-c1f4fd87d247,2025-09-02T11:27:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGOUT,Regular logout activity,SUCCESS
0a4cec2d-3e18-4464-b99b-9507a7b3d10d,2025-09-02T11:27:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_END,Regular query_end activity,SUCCESS
ac081edc-ae29-47ea-b8ee-6e0bdd654ac0,2025-09-02T11:27:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,QUERY_END,Regular query_end activity,SUCCESS
25779d23-69a2-49f2-93b5-75e4a64e4eaa,2025-09-02T11:27:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGIN,Regular login activity,SUCCESS
0c2695a7-989c-492e-b82c-70c9ec1af3a1,2025-09-02T11:27:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,QUERY_START,Regular query_start activity,SUCCESS
f3d93733-7bc5-47e5-9dbe-0db2c31d24cc,2025-09-02T11:34:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,LOGOUT,Regular logout activity,SUCCESS
94ef4416-083c-4565-9d42-a79086e9c686,2025-09-02T11:34:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGIN,Regular login activity,SUCCESS
65a1ca0d-3aa5-481c-9605-bc773d8dadbf,2025-09-02T11:34:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGIN,Regular login activity,SUCCESS
33836456-3308-41cb-bb58-1a022c1e5c2b,2025-09-02T11:34:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGIN,Regular login activity,SUCCESS
a3d87ea2-f661-4c87-9a4a-ef479a6ecd67,2025-09-02T11:34:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGIN,Regular login activity,SUCCESS
936293d1-f031-448b-b008-6aba1660a7be,2025-09-02T11:34:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_END,Regular query_end activity,SUCCESS
67149b8d-7776-448f-849a-3fa93acfc7cb,2025-09-02T11:34:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,LOGOUT,Regular logout activity,SUCCESS
9d0b164a-e685-4257-8d9b-b7757490aab4,2025-09-02T11:34:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGOUT,Regular logout activity,SUCCESS
eb16d9de-673d-447e-9d3c-da36d18f767c,2025-09-02T11:34:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
d4ac80b2-51f6-4f97-aff1-71d6c51e5a0e,2025-09-02T11:34:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_END,Regular query_end activity,SUCCESS
5f74c63d-49cc-40bf-89c5-9f454e41ddfd,2025-09-02T11:43:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,LOGIN,Regular login activity,SUCCESS
19ce8235-1677-4948-9625-278abfa254c0,2025-09-02T11:43:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGOUT,Regular logout activity,SUCCESS
82af6fa6-395e-434e-a6ff-744b0b94c1af,2025-09-02T11:43:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,LOGOUT,Regular logout activity,SUCCESS
f932f11a-cae6-4b67-b548-531bd64ae72a,2025-09-02T11:43:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGOUT,Regular logout activity,SUCCESS
91ac9546-9929-42c4-84f6-939a918a694a,2025-09-02T11:43:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGOUT,Regular logout activity,SUCCESS
39acf764-4d83-41a0-8deb-9c3b59fefc22,2025-09-02T11:43:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGIN,Regular login activity,SUCCESS
b5d5e6dc-37c5-4141-ad8b-6f206984d5b6,2025-09-02T11:43:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,QUERY_END,Regular query_end activity,SUCCESS
4c4af243-1dd5-40ee-8129-d37069cd4818,2025-09-02T11:43:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_END,Regular query_end activity,SUCCESS
f9ecf002-a5fd-4220-ba20-8ef9419ed27b,2025-09-02T11:43:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGIN,Regular login activity,SUCCESS
bf478cf0-5fab-4448-a8b8-a5abed7e7abd,2025-09-02T11:43:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGIN,Regular login activity,SUCCESS
4999318f-1879-4669-8c41-21f7483415fa,2025-09-02T11:58:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_END,Regular query_end activity,SUCCESS
051314ea-8a8d-4a8f-8cb4-a4f8b149da1e,2025-09-02T11:58:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGIN,Regular login activity,SUCCESS
d054f77d-fc9f-4456-80ca-c2a0a09ad114,2025-09-02T11:58:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGIN,Regular login activity,SUCCESS
4b4e32b8-dc55-4d5c-b472-95124bff35c9,2025-09-02T11:58:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,LOGIN,Regular login activity,SUCCESS
7c467871-56bd-467f-a682-de63fcf194f1,2025-09-02T11:58:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGOUT,Regular logout activity,SUCCESS
f1f33cb7-164d-488c-87dc-cc6e408d63c8,2025-09-02T11:58:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGOUT,Regular logout activity,SUCCESS
4cfbae1a-b5b4-4e23-b827-0b735625f16c,2025-09-02T11:58:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,LOGOUT,Regular logout activity,SUCCESS
4ddcf8c0-bab8-4c32-8c95-8b0d851207ad,2025-09-02T11:58:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,QUERY_START,Regular query_start activity,SUCCESS
1cc46a44-a645-416e-a5d4-4c489a346114,2025-09-02T11:58:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,QUERY_START,Regular query_start activity,SUCCESS
52dbb3c9-2d35-4b18-b087-0989fd029282,2025-09-02T11:58:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_END,Regular query_end activity,SUCCESS
2380bca6-0c10-4cc9-83b3-c4ae1d3b3a06,2025-09-02T12:11:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_END,Regular query_end activity,SUCCESS
1c97fdc2-e3db-4828-bc26-df6e33665cb9,2025-09-02T12:11:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGIN,Regular login activity,SUCCESS
538815c0-8192-48d0-865b-b2e9ec91f6eb,2025-09-02T12:11:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGOUT,Regular logout activity,SUCCESS
8aeb50b3-eda5-4818-beda-f6ac22d9e8d7,2025-09-02T12:11:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGOUT,Regular logout activity,SUCCESS
13473488-499e-4b1f-b5b8-ba548516a87d,2025-09-02T12:11:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
98c70f76-2696-4971-8204-7730c14b6dbc,2025-09-02T12:11:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_START,Regular query_start activity,SUCCESS
c39fd4ae-a714-47fc-9d6a-3b0490f401d9,2025-09-02T12:11:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGIN,Regular login activity,SUCCESS
81f8c592-7d9c-40d4-9955-4669cc1245fd,2025-09-02T12:11:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_END,Regular query_end activity,SUCCESS
ea403cb8-547c-4578-9b60-ac62f3feff38,2025-09-02T12:11:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,QUERY_START,Regular query_start activity,SUCCESS
ce612d68-d49a-42a8-854b-6eeabd8b5ac8,2025-09-02T12:11:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGOUT,Regular logout activity,SUCCESS
162c687b-9f33-4a8c-af93-86f9e474f7cb,2025-09-02T12:20:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_START,Regular query_start activity,SUCCESS
2d2b0b0f-f415-4749-9046-901b3766983f,2025-09-02T12:20:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
9274bebc-c5e7-4c4a-aa70-53962e113afc,2025-09-02T12:20:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,LOGOUT,Regular logout activity,SUCCESS
6c5aeba0-a823-40be-8ac4-3c6e4c546b19,2025-09-02T12:20:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_START,Regular query_start activity,SUCCESS
c5ab06c4-32e9-437a-9161-2c63fbc368fe,2025-09-02T12:20:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,QUERY_START,Regular query_start activity,SUCCESS
4ade7a45-9297-4081-ac6b-3239843054da,2025-09-02T12:20:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_START,Regular query_start activity,SUCCESS
d71a6134-99a7-47b5-b7c7-5f83ee6bc2d4,2025-09-02T12:20:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,QUERY_END,Regular query_end activity,SUCCESS
99836771-9d8a-4f73-a3db-2b78106b65ac,2025-09-02T12:20:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_START,Regular query_start activity,SUCCESS
31964f3c-3312-44cc-9202-423c73f465d2,2025-09-02T12:20:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_END,Regular query_end activity,SUCCESS
5e3d55f7-601d-4858-8a24-4ab57a33ec49,2025-09-02T12:20:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGIN,Regular login activity,SUCCESS
f832628a-b033-4751-91dc-fba2df75e65a,2025-09-02T12:31:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,QUERY_END,Regular query_end activity,SUCCESS
96eabef3-2791-4276-b524-4772ed68fdad,2025-09-02T12:31:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,QUERY_END,Regular query_end activity,SUCCESS
dc7a84e0-9696-4c42-84cb-babec1f08fb6,2025-09-02T12:31:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,LOGOUT,Regular logout activity,SUCCESS
0aef6004-0039-4ad2-ba20-5c4665c7ba40,2025-09-02T12:31:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_END,Regular query_end activity,SUCCESS
de757001-9967-4008-b065-81ccddb6ef2f,2025-09-02T12:31:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGOUT,Regular logout activity,SUCCESS
ac224069-8d03-4731-8165-ff66198a728b,2025-09-02T12:31:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_START,Regular query_start activity,SUCCESS
5a7f7e3f-3d7e-4905-898d-3d7a13e150b5,2025-09-02T12:31:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,QUERY_START,Regular query_start activity,SUCCESS
ddaf8860-1f8c-449b-8dd2-5893b777ef25,2025-09-02T12:31:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_END,Regular query_end activity,SUCCESS
02c9f4c7-106b-47fa-8a6c-49a1f32182f4,2025-09-02T12:31:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,QUERY_START,Regular query_start activity,SUCCESS
b56916a4-7214-4299-a56e-f206a3a76d47,2025-09-02T12:31:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_START,Regular query_start activity,SUCCESS
a434d108-4444-47a7-80c2-5cbfcaa95174,2025-09-02T12:45:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,QUERY_START,Regular query_start activity,SUCCESS
f28309b5-f582-44e3-a91d-7dc5ad5d58e3,2025-09-02T12:45:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
6f8150f5-0683-407a-8dff-5882fabb3308,2025-09-02T12:45:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGOUT,Regular logout activity,SUCCESS
b911d2c5-00c0-40ce-bfb5-4cf0a4405f73,2025-09-02T12:45:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
3696ef99-d238-42f0-ad22-ff91e618e0ad,2025-09-02T12:45:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,LOGOUT,Regular logout activity,SUCCESS
33bf349f-c8ec-4b1f-94fe-da454b29a06c,2025-09-02T12:45:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGOUT,Regular logout activity,SUCCESS
426be63f-6516-40b6-8ad4-14a078726a36,2025-09-02T12:45:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGOUT,Regular logout activity,SUCCESS
c5914e09-9e20-47ce-b30d-d92fabdb15b2,2025-09-02T12:45:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGIN,Regular login activity,SUCCESS
d3ad6dda-558e-4960-9b44-37a287ea2236,2025-09-02T12:45:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
0c624a31-a919-42c0-b7b4-cfe64939e173,2025-09-02T12:45:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,LOGOUT,Regular logout activity,SUCCESS
b8fe1092-c64b-4153-8c79-786f8d278b62,2025-09-02T12:54:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGIN,Regular login activity,SUCCESS
ffe59129-574b-43e9-98d3-eca72337bdf6,2025-09-02T12:54:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,QUERY_START,Regular query_start activity,SUCCESS
f1be9abf-c027-4699-a2d5-943318833fde,2025-09-02T12:54:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,LOGOUT,Regular logout activity,SUCCESS
e8dbdc1d-ab52-4b34-b2eb-025a9567c279,2025-09-02T12:54:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_END,Regular query_end activity,SUCCESS
dc2dbcbe-db3f-4350-a316-7551f1653d9e,2025-09-02T12:54:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGIN,Regular login activity,SUCCESS
4df3f3fe-f4c7-432a-aa0a-325c41d8eeef,2025-09-02T12:54:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGOUT,Regular logout activity,SUCCESS
d9000dcb-6b9a-43c0-a816-29fd95414a4a,2025-09-02T12:54:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,QUERY_END,Regular query_end activity,SUCCESS
a6659149-d5c9-478b-98fd-0d7fb4f11aa6,2025-09-02T12:54:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
106f2cfe-9219-4e31-bd06-b8486b6df35b,2025-09-02T12:54:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_END,Regular query_end activity,SUCCESS
20305364-7610-4770-a4b8-3ab210bcb43a,2025-09-02T12:54:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,QUERY_START,Regular query_start activity,SUCCESS
2e8c3063-3fe8-4172-8f1f-172f57600b10,2025-09-02T13:01:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_END,Regular query_end activity,SUCCESS
a832ccdf-d4f1-4bed-9091-34bd92ef3285,2025-09-02T13:01:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_START,Regular query_start activity,SUCCESS
a8043428-a696-4626-8c9a-1751e00ee87c,2025-09-02T13:01:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
5c22928b-2fd9-45c1-afe0-b9d7ffcd886c,2025-09-02T13:01:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGIN,Regular login activity,SUCCESS
82d04cef-c567-4798-81cd-5b4aa9ecb707,2025-09-02T13:01:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGOUT,Regular logout activity,SUCCESS
c6ee316c-3ac9-4839-9f53-22e057b40c95,2025-09-02T13:01:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,QUERY_END,Regular query_end activity,SUCCESS
e988b4a9-5c59-4f69-b2dd-a888487d7172,2025-09-02T13:01:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_END,Regular query_end activity,SUCCESS
54917325-842c-405c-9e31-5657322cf2bf,2025-09-02T13:01:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_END,Regular query_end activity,SUCCESS
dc0fd74a-382f-43dd-b080-e47343e0e799,2025-09-02T13:01:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGIN,Regular login activity,SUCCESS
36c15be9-6cb2-4cd2-b765-ab4ebd69da43,2025-09-02T13:01:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_END,Regular query_end activity,SUCCESS
aa20f9b6-35f2-496d-9244-1ac22cf5e2d3,2025-09-02T13:16:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_END,Regular query_end activity,SUCCESS
70a391fd-0d37-439d-b4fb-197860a4d2a4,2025-09-02T13:16:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGIN,Regular login activity,SUCCESS
afbd34b9-cc6d-4d54-9085-f5f9f43c0980,2025-09-02T13:16:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGIN,Regular login activity,SUCCESS
6a851a71-b21b-4840-934a-54ea02d106d5,2025-09-02T13:16:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,QUERY_START,Regular query_start activity,SUCCESS
dce6ee32-3740-4ca9-8ae3-3e64f5f92348,2025-09-02T13:16:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_START,Regular query_start activity,SUCCESS
ce580629-93b1-4910-8145-ae58d69127c5,2025-09-02T13:16:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGIN,Regular login activity,SUCCESS
7f87de50-7dcc-4cc5-bfcf-1c59f7bc9981,2025-09-02T13:16:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,QUERY_START,Regular query_start activity,SUCCESS
777c2551-2025-4e8f-b4d8-f4532d44f831,2025-09-02T13:16:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,QUERY_END,Regular query_end activity,SUCCESS
7e4591e1-6148-4b24-ae4c-57adcdc25cb5,2025-09-02T13:16:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_END,Regular query_end activity,SUCCESS
58b66782-53ec-4909-92da-8c26198a5922,2025-09-02T13:16:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,LOGOUT,Regular logout activity,SUCCESS
c44c0670-d1e2-49a0-ac5e-3bb5de6ce66b,2025-09-02T13:23:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,QUERY_END,Regular query_end activity,SUCCESS
5a031261-46bc-40d5-a6e0-28f07441b0aa,2025-09-02T13:23:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_END,Regular query_end activity,SUCCESS
078c6213-c15f-40f4-b20b-5cdd3be103ac,2025-09-02T13:23:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,LOGOUT,Regular logout activity,SUCCESS
c26765fe-f972-41f9-a802-8847b50ae642,2025-09-02T13:23:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,LOGOUT,Regular logout activity,SUCCESS
682bea47-2883-43cc-a4b0-988b325944cf,2025-09-02T13:23:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
a22d2bc1-d875-46ed-a448-75340dee8534,2025-09-02T13:23:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
0853364d-f3f2-4612-b429-606d8c0cf488,2025-09-02T13:23:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGIN,Regular login activity,SUCCESS
2f175ab5-f6b5-493d-b30c-445c8c32cf09,2025-09-02T13:23:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,LOGOUT,Regular logout activity,SUCCESS
eaf54301-0e32-4feb-9093-89f2d7746a4b,2025-09-02T13:23:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGIN,Regular login activity,SUCCESS
f0cba2ab-7181-433d-9933-bac31d7ba51a,2025-09-02T13:23:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGIN,Regular login activity,SUCCESS
c77f8c38-9530-49a3-ad36-5ee7784874f0,2025-09-02T13:30:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGIN,Regular login activity,SUCCESS
770bf57f-813c-4684-9c42-2c4481bd0e13,2025-09-02T13:30:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_START,Regular query_start activity,SUCCESS
6647e080-618e-457a-b710-b1a850b47ba3,2025-09-02T13:30:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGIN,Regular login activity,SUCCESS
3bcb5429-427f-45f7-9aab-4edc940c0e91,2025-09-02T13:30:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGOUT,Regular logout activity,SUCCESS
bd4d944a-e332-4a79-bf98-7e7fa239d0b0,2025-09-02T13:30:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_END,Regular query_end activity,SUCCESS
e0d565dd-4ab5-4832-8f5b-74d9be992612,2025-09-02T13:30:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_END,Regular query_end activity,SUCCESS
cea56687-1792-4659-8303-e59edf802880,2025-09-02T13:30:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
e5319c10-8748-4670-9853-01a3b7524e0a,2025-09-02T13:30:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_START,Regular query_start activity,SUCCESS
909374cc-83f9-4226-bcb4-8d3e8cdb6730,2025-09-02T13:30:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_START,Regular query_start activity,SUCCESS
18b41692-c7cc-48f7-98e5-fb66dd1c56cd,2025-09-02T13:30:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
f8378817-6492-4b18-aa95-e0280b727bcb,2025-09-02T13:43:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
09366ed4-7e19-452b-bb6b-10a8654dc62e,2025-09-02T13:43:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGIN,Regular login activity,SUCCESS
1db0f576-6141-4011-8cd1-cdf5cb4e2bda,2025-09-02T13:43:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,LOGOUT,Regular logout activity,SUCCESS
a56cd17e-be79-4a2b-bb5d-f263014d2c6c,2025-09-02T13:43:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,QUERY_END,Regular query_end activity,SUCCESS
4cb2ccbc-32a1-4955-9c86-1fe84275cb51,2025-09-02T13:43:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,LOGOUT,Regular logout activity,SUCCESS
3e948f14-1886-471f-9d1e-f810b8214165,2025-09-02T13:43:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,QUERY_END,Regular query_end activity,SUCCESS
d23b3197-e87e-4ed9-a9fd-4440c678b48c,2025-09-02T13:43:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_START,Regular query_start activity,SUCCESS
6b306cc6-15b3-4feb-b62d-4e5988a7125e,2025-09-02T13:43:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,QUERY_END,Regular query_end activity,SUCCESS
be1e2397-cc16-4f24-bf4c-7b803d8128f3,2025-09-02T13:43:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGOUT,Regular logout activity,SUCCESS
cd544ec1-4927-4ab4-a50c-3b3a2ce8ed65,2025-09-02T13:43:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,QUERY_END,Regular query_end activity,SUCCESS
1d74d97d-0471-4ed0-b87a-591bf0a6a5de,2025-09-02T13:58:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,QUERY_START,Regular query_start activity,SUCCESS
f7cc7227-5144-4abd-996f-fab39be63d5c,2025-09-02T13:58:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGOUT,Regular logout activity,SUCCESS
42bcbc43-8368-4fff-a582-a6ebfd2ee4e7,2025-09-02T13:58:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,QUERY_START,Regular query_start activity,SUCCESS
09f06b23-4890-441e-a6bb-d6bafb525484,2025-09-02T13:58:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,LOGIN,Regular login activity,SUCCESS
ee49e7e6-8c6e-46ac-8d2e-b1b41aa12ac3,2025-09-02T13:58:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGOUT,Regular logout activity,SUCCESS
ab8d8c5b-12f0-4018-ba1c-5781d953ebdd,2025-09-02T13:58:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,QUERY_START,Regular query_start activity,SUCCESS
bf8e4917-b502-49f6-9fec-db0f4cf2d53b,2025-09-02T13:58:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,QUERY_END,Regular query_end activity,SUCCESS
